client_id,total_sent,open_rate,unsubscription_rate,bounce_rate,complaint_rate
1384391,19089,8.19,0,2.69,0
70139,6322,5.9,0,7.72,0.07
108176,4788,19.53,0,5.89,0.02
295938,112,12.61,0,0.89,0
414697,13808,30.32,0,0.48,0.01
880116,1673,21.57,0,0.54,0
1515312,8001,2.73,0,1.59,0
433754,863,53.89,0.35,0.23,0
234376,156,62.09,0,1.92,0
1265867,891,32.47,0,13.58,0
899705,7200,5.44,0,1,0
344334,1567,31.82,0,4.72,0
545838,548,20.82,0,1.82,0
121012,3073,10.69,0,2.93,0
1282253,25381,16.52,0.14,0.43,0.01
1269239,7115,4.28,0,2.77,0
386146,680,52.36,0,0.29,0
36348,2648,12.21,0,1.06,0
1320951,8326,9.79,0,0.86,0
1365476,144,27.01,0,4.86,0
488411,2288,28.2,0,3.58,0
1390527,994,5.9,0,7.85,0
1191829,446,23.37,0,0.22,0
795437,943,40.48,0.32,2.01,0
1227940,2662,11.38,0,1.65,0
1076541,225,24.44,0,0,0
1243349,1790,36.7,0,9.72,0.56
728163,17408,14.42,0,1.32,0
733412,4143,30,0,1.11,0.02
1216216,840,34.37,0,0.6,0
206286,14700,28.86,0,0.71,0.01
962782,740,33.38,0,1.62,0
43989,3707,32.38,0,4.1,0
1375431,486,44.03,0,0,0
1324133,462,12.95,0,3.03,0
56887,160,50.63,0,0,0
1265239,1192,14.83,0,3.27,0
63630,2793,14.49,0,7.59,0
1375682,183,51.37,0,0,0
331990,7573,25.16,0.18,5.68,0.01
345238,234,26.55,0,3.42,0
227332,639,12.36,0,0,0
575683,282,38.57,0,0.71,0
1179561,226,11.71,0,1.77,0
599261,8863,22.09,0,2.53,0.01
980923,313,36.84,0,2.88,0
749815,625,58.44,0,1.44,0
692759,858,20,0,2.68,0
213744,5105,13.06,0,0.74,0
51826,285,27.01,0,3.86,0
1348302,186,42.54,0,2.69,0
129054,254,20.8,0,1.57,0
510433,3575,8.67,0,1.59,0
889911,3025,12.51,0,1.45,0
523197,112,48.62,0,2.68,0
346219,328,44.09,0,4.57,0
387968,986,20.02,0,3.75,0
153500,501,38.96,0,0.6,0
598245,11381,4.08,0,1.08,0
1457352,754,48.13,0,0.8,0
9606,1057,7.26,0,3.6,0
403893,1149,21.71,0,2.18,0
287178,6645,3.27,0,7.43,0.03
993135,3789,29.44,0,0.69,0
718227,3364,11.49,0,4.01,0
1246995,300,55.41,0,1.33,0
270708,2476,33.78,0,1.37,0
702683,911,51.83,0,1.1,0
276809,5656,15.82,0,0.97,0
1441096,1542,27.57,0,2.85,0
1133059,743,32.28,0,2.02,0
594681,2350,35.68,0,4.6,0
774253,584,43.01,0,0.86,0
1030740,2556,18.66,0,0.43,0
811780,2602,29.19,0,1,0
1236268,39517,19.26,0.28,1.27,0
1036142,6623,20.03,0,2.76,0.03
421579,4105,20.75,0,4.07,0.03
377436,900,32.79,0,4.44,0
1460450,10018,8.73,0,1.5,0
602153,1596,34.62,0,21.99,0
1536603,786,29.01,0,3.94,0
57268,9086,20.37,0,1.38,0
167321,4652,17.97,0,0.84,0.02
363369,702,35.51,0,4.13,0
1339384,9737,34.62,0.16,1.56,0
1052245,696,20.57,0,3.59,0
1072067,112,11.71,0,0.89,0
896864,138,35.2,0,9.42,0
975224,180277,2.54,0.01,0.85,0
1295665,209,47.85,0,0,0
828751,275,35.06,0,1.45,0
152130,3868,48.46,0,1.68,0
1030889,177,60.23,0,0.56,0
1472512,165,45.28,0,3.64,0
1012007,22619,10.11,0,2.36,0.01
1509139,31243,12.41,0,1.75,0
713668,1838,44.96,0,0.65,0
133961,3745,29.47,0.44,3.58,0.03
661724,295,46.07,0,5.08,0
1288503,3417,26.03,0.12,1.96,0
85979,17577,11.36,0,1.08,0.01
61683,219,59.82,0,0,0
1422429,12342,9.11,0,2.39,0.01
426493,1224,14.21,0,12.01,0
680927,220,28.77,0.46,0.45,0
483176,2320,27,0,7.72,0
863843,46554,19.28,0,2.9,0
1002676,1028,27.57,0,5.45,0
214436,11353,3.17,0,2.62,0.03
975630,1015,35.64,0,0.49,0
1359550,1500,18.29,0,1.6,0
867668,5814,33.1,0.18,2.36,0
146862,927,43.73,0,1.08,0
1546168,1369,35.66,0,0.44,0
86922,778,19.68,0,3.98,0
488465,14690,14.81,0,1.29,0.01
599988,167,46.91,0,2.99,0
984074,2329,2.73,0,0.77,0
353310,281,84.78,0,1.78,0
135961,296,28.51,0,18.24,0
1333558,474,55.49,0,0,0
212868,1950,76.27,0,1.44,0
312819,282,24.73,0,2.48,0
432751,5133,16.03,0,4.97,0
1377519,858,37.5,0,1.17,0
630767,112,42.86,0,0,0
806433,371,59.89,0,1.89,0
517151,202,42.71,0,1.49,0
173464,4795,26.82,0,0.23,0
1156519,4322,15.47,0,1.74,0
33080,207,18.93,0,0.48,0
155256,776,30.51,0,1.16,0
497790,281,26.42,0,5.69,0
689017,138,53.79,0,4.35,0
956012,1316,12.26,0,0.84,0
1527976,437,37.79,0,0.69,0
859586,1200,2.06,0,6.83,0
311196,261,29.08,0,3.83,0
242202,285,45.61,0,0,0
823280,588,35.04,0,3.4,0
749979,311,47.9,0,8.04,0
18573,15053,10.07,0,0.07,0.03
846773,2822,42.04,0,0.46,0
210180,1237,29.02,0,2.51,0
275521,1351,17.87,0,1.85,0
890589,157,40.4,0,3.82,0
913365,1428,0.35,0,0.77,0
651949,863,28.39,0.24,1.62,0
468054,106,28.85,0,1.89,0
146293,157,28.21,0,0.64,0
248675,442,28.54,0,2.49,0
1128007,15674,23.19,0.01,0.87,0
549857,808,45.29,0,1.36,0
1110050,1730,47.43,0,0.06,0
305225,666,37.63,0,1.05,0
240190,900,20.23,0,2.22,0
1255637,266,24.71,0,2.63,0
792745,739,22.62,0,1.89,0
919514,3151,19.57,0,0.25,0
66366,1718,9.86,0,1.4,0.06
1320994,1029,37.46,0,1.94,0
658321,4585,21.56,0,1.59,0
1095010,883,29.31,0,6.12,0
356875,2075,19.95,0,0.96,0
1436612,2182,29.25,0,0.37,0
871559,300,42.09,0,1,0
1090151,177,34.1,0,2.26,0
365541,12894,22.84,0,0.7,0
1440226,1035,52.46,0,1.84,0
1031448,1205,3.45,0,8.46,0.09
252465,727,17.79,0,0.28,0
1111128,1805,32.44,0,2.99,0
653324,13663,13.7,0,0.52,0.01
450176,4757,38.47,0,1.3,0.19
68035,438,34.25,0,0,0
336873,3491,10.93,0,1.23,0
138005,786,18.97,0,4.07,0.13
346726,1278,14.12,0,0.78,0.08
282103,160,37.34,0,1.25,0
960393,246,18.78,0,0.41,0
1415883,488,14.86,0,3.48,0
1321299,2561,12.43,0,1.37,0
1225090,455,37.03,0,0.88,0
758770,2532,5.29,0,0.67,0
852175,1002,32.96,0,1,0
249323,56230,14.59,0,1.32,0
1282756,287,19.3,0,0.7,0
936145,5317,9.08,0,0.53,0
321469,219,33.18,0,0.91,0
964647,3940,4.95,0,0.46,0
1192341,6073,13.01,0,0.99,0
931893,699,39.37,0,0.43,0
911793,652,35.41,0,1.69,0
1255904,2213,20.12,0,7.68,0
1076733,212,23.33,0,0.94,0
577914,74156,26.57,0.03,2.39,0.01
1461674,4354,25.29,0.07,2.11,0
532674,1063,34.62,0,0,0
1425580,2099,2.79,0.15,5.96,0.1
818676,1655,38.6,0,0.91,0
1434709,286,44.2,0,3.5,0
1282375,2041,21.54,0,6.76,0.42
718485,4563,13.06,0,4.32,0
1074627,249,22.13,0,2.01,0
1308969,239,43.7,0.84,0.42,0
677283,638,37.03,0,0.94,0
1151707,19127,14.53,0,2.76,0
1528024,17243,15.88,0,1.08,0
1019260,2012,0.66,0,2.58,0
844521,537,30.26,0,0.93,0
1486729,5298,13.64,0,3.83,0.02
1083193,6562,12.48,0,5.85,0
1345117,757,12.39,0,8.32,0
197702,1899,38.53,0,1.32,0
472274,265,23.85,0,1.89,0
942549,40758,10.61,0,1.77,0
45773,112,55.96,0,2.68,0
1394737,5347,25.94,0,1.96,0.02
812138,104,63.46,0,0,0
279988,3895,17.3,0,9.32,0
439201,971,71.77,0,1.85,0
409081,648,14.51,0,1.08,0
458936,20894,14.12,0,22.19,0
1546013,2482,11.85,0,6.49,0
1191938,11318,12.37,0,1.44,0
1454807,914,41.61,0,0.88,0
439463,9123,38.36,0,1.02,0
627118,1474,44.83,0,2.99,0
699009,800,43.95,0,0.75,0
267315,300,21.09,0,2,0
636968,495,21.76,0.21,3.43,0
261301,6889,12.96,0,0.75,0
141568,2340,11.72,0,17.99,0
1498179,11872,13.07,0,3.39,0
1056847,16633,13.56,0.01,1.35,0
1026232,8904,18.13,0.17,1.67,0.01
693407,1553,26.22,0,2.51,0.13
707896,1792,7.58,0,0.56,0
183154,20646,27.52,0,2.36,0
1214590,274,8.61,0,2.55,0
545504,804,20.61,0,2.24,0
135083,406,41.19,0,0.74,0
422469,300,7.89,0,11.33,0
622761,15947,14.38,0.08,6.37,0
808420,5922,24.08,0,0.84,0.1
394570,1146,20.81,0,1.48,0
259723,34945,23.72,0.06,1.12,0.01
93471,450,81.12,0,1.11,0
778101,1431,31.1,0,0,0.07
477303,4198,28.74,0.42,2.95,0
435254,2796,16.5,0,0.54,0.04
987348,5888,9.38,0,4.77,0
336729,1429,17.63,0,16.24,0.08
480488,314,21.5,0,2.23,0
40521,560,34.17,0,0.18,0
337051,79701,22.25,0.38,1.12,0.02
1365211,118,52.14,0,0.85,0
1505480,50908,25.24,0,1.83,0
633053,3478,12.25,0,1.18,0
1433772,534,15.15,0,3.56,0
437692,2466,23.63,0,4.26,0.08
355120,157,32.03,0,2.55,0
378705,4009,4.63,0,1.85,0
896102,2079,53.76,0,1.49,0
333842,1752,18.75,0,7.13,0.12
808002,21886,6.83,0,1.47,0.01
480672,2019,17.52,0.25,1.88,0
1364164,161,34.38,0,0.62,0
1225541,466,36.09,0,1.29,0
397195,3045,35.93,0,0.82,0
683877,1900,30.22,0,1.42,0
1141417,6540,20.24,0,8.88,0.02
998561,2722,28.83,0,2.9,0.04
92587,667,41.01,0,1.65,0
162648,220,26.32,0,13.64,0
786209,3330,20.52,0,2.82,0.03
209357,469,50,0,0.21,0
280534,648,33.91,0,1.23,0.16
787365,22432,18.99,0,1.94,0
1161576,294,41.5,0,0,0
1343708,1162,29.91,0,3.61,0
13522,2091,17.13,0,1.2,0.1
80197,17410,21.05,0.08,0.53,0
1101496,58297,26.18,0,2.54,0
714332,1672,15.61,0.28,14.17,0
918865,813,30.32,0,0.62,0
1106241,358,29.18,0,1.4,0
726300,3560,21.11,0,1.12,0
313020,988,20.49,0.41,0.2,0
1476773,706,20.66,0.29,1.98,0
782925,3539,26.49,0,2.18,0
1090122,7365,32.32,0,0.8,0
123084,371,27.22,0,0,0
881527,1720,27.52,0,3.66,0
1030582,1031,12.44,0,14.26,0.23
1023124,22537,31.24,0.04,1.13,0
869101,1854,22.04,0,3.07,0
603777,2307,45.68,0,0.26,0
139636,958,13.11,0,10.02,0
1205304,228,55.66,0,3.07,0
1189566,801,49.39,0,8.24,0
1149784,2198,24.99,0,1.68,0
983550,632,47.15,0.16,3.01,0
138098,3995,26.41,0,12.42,0
1100898,1191,6.32,0,1.68,0
367979,300,12.2,0,1.67,0
1182494,6532,37.79,0.02,0.31,0
180840,499,26.79,0,2,0
527940,6976,12.42,0,5.25,0
531351,2513,24.61,0,1.51,0
358703,3444,14.79,0.26,1.28,0
1314003,1136,23.72,0,2.02,0
719955,1607,11.95,0,6.29,0
357061,556,27.66,0,3.78,0
1037891,501,56.11,0,0.4,0
552390,776,30.46,0,1.42,0
798170,22813,11.66,0.01,1.15,0
604175,216,69.57,0,4.17,0
665192,713,31.29,0,6.31,0
615041,590,15.42,0,0,0
1259827,252,48.4,0,0.79,0
1099126,4063,28.99,0,1.26,0
1092576,134,18.25,0,5.97,0
828676,7221,2.15,0,2.88,0.01
1336120,1077,17.46,0,0.56,0
887681,465,59.73,0,4.95,0
1000890,637,14.65,0,1.41,0
862398,696,35.47,0,1.15,0
811466,11303,14.66,0,2.34,0.02
1532432,450,26.59,0,8.89,0
1392771,5551,32.28,0,0.45,0
942631,300,27.12,0,1.67,0
1467889,21228,12.38,0.23,2.74,0
942255,1271,36.9,0,0.63,0
759907,1719,42.65,0,1.11,0
1350983,1554,45.38,0,0.45,0
4020,52720,28.57,0.01,5.15,0.01
811868,254,28.74,0,0,0
654141,575,26.62,0,3.3,0
1215511,7450,25.27,0,1.25,0
682562,34027,31.52,0.36,1.96,0.01
66318,6358,19.76,0,1.62,0
798959,16589,11.78,0,0.72,0.02
1106995,1019,18.39,0,0.2,0.1
564526,77957,7.94,0.07,4.99,0
917040,1200,44.74,0,2.58,0
1530920,422,33.89,0,1.42,0
1467664,4319,15.28,0,2.41,0
890587,11456,37.29,0,8.94,0
441167,117,19.83,0,0.85,0
221666,911,28.68,0,10.43,0
1303006,150,40.97,0,4,0
1012516,198,8.47,0,4.55,0
1138482,478,20.51,0,1.05,0
429687,5861,32.71,0,1.93,0.05
1209184,1382,6.94,0,1.95,0
1142546,485,26.88,0,1.03,0
1544232,460,22.84,0,1.96,0
1139390,795,29.02,0,0.75,0
936659,6220,11.79,0,1.25,0
1509330,435,92.58,0,0.92,0
610613,211,22.28,0,4.27,0
846324,1373,25.02,0,0.44,0
1376741,185672,4.07,0,0.18,0
1329922,6516,8.32,0,4.31,0
885250,1393,21.5,0.47,7.82,0
104838,688,13.49,0,3.05,0
651677,18836,15.42,0,0.9,0
1144888,1169,22.59,0,0.43,0
1039862,361,0.88,0,5.82,0
1252361,786,16.2,0,4.2,0
949295,129,50.85,0,8.53,0
1516071,4176,22.33,0,4.33,0
454001,87729,1.91,0,0.65,0
561802,1112,8.96,0,2.7,0
436655,627,33.17,0,0.48,0
805472,4451,22.25,0,1.66,0
1151090,4620,4.18,0,0.15,0
344654,636,40.1,0,1.57,0
224087,1704,8.42,0,6.57,0.06
1108107,14342,10.23,0.06,2.71,0
1385441,10871,2.77,0.04,3.09,0
209245,10717,17.58,0,0.75,0.03
106344,118,83.93,0,5.08,0
228197,246,32.9,0,6.1,0
262752,563,62.15,0,5.68,0
947618,3611,24.85,0,0.72,0.08
194456,261891,15.06,0.07,8.53,0.01
1004573,2400,25.05,0,2.04,0.04
75004,482,21.04,0,4.36,0
455706,184,45.65,0,0,0
1405966,19191,6.43,0,13.82,0
1139868,122,58.82,0,2.46,0
1174072,1295,13.57,0,1.54,0
737,10287,26.88,0,0.86,0
1218064,788,47.25,0,0.89,0
174258,635,37.42,0,1.1,0
1546315,899,21.54,0,1.89,0
739864,4913,26.1,0,1.45,0
915380,6449,12.52,0,4.76,0.03
1373765,136,54.89,0,2.21,0
1423722,45748,12.98,0,7.87,0
400327,435,17.52,0,1.61,0
577892,372,15.36,0,0.27,0
1082142,14125,25.4,0,2.53,0
279482,542,27.68,0,2.03,0
1532917,269,15.61,0,0,0
517254,3493,6.89,0,3.21,0
1254573,1125,43.82,0,1.42,0
629517,153,45.03,0,1.31,0
704434,383,7.85,0,0.26,0
960215,4343,48.7,0,2.88,0.02
676258,728,22.02,0,0.82,0
1153179,1783,24.89,0,1.51,0
562094,8043,9.23,0,1.44,0
244445,5092,22.61,0.46,1.16,0
1190077,1397,12.43,0,4.44,0
549686,140,42.03,0,1.43,0
651795,756,57.49,0,1.98,0.27
987456,1529,25.43,0,0.72,0
161620,223,50.46,0,3.14,0
1132937,97417,16.03,0,1.44,0.01
1459434,430,42.92,0,1.4,0
898699,2254,42.59,0.54,0.93,0.13
30799,547,50.5,0,9.14,0
29742,704,8.59,0,9.09,0
1114233,187,8.06,0,0.53,0
1278504,1023,25.32,0,1.56,0
909177,1260,6.69,0,5.08,0
1475012,10546,12.35,0,5.89,0
865300,1724,27.54,0,5.22,0
1033359,206,22.75,0,8.25,0
1324892,1690,42.03,0,6.09,0
1308833,145,29.5,0,4.14,0
691165,10749,12.73,0,2.71,0.01
1231315,510,40.16,0,0.39,0
825582,214,39.42,0,2.8,0
733773,793,19.09,0,2.9,0
858918,40604,12.9,0,3.17,0.01
203820,926,23,0,2.81,0
1069294,579,21.42,0,0,0
357423,253,40.64,0,0.79,0
408850,5574,41.38,0,0.63,0
480135,179,49.14,0,2.23,0
1362128,248,28.23,0,0,0
1102573,3064,24.61,0,0.55,0.03
883981,1326,38.37,0,1.13,0
87574,3763,9.14,0,1.2,0
735401,6447,25.93,0,1.19,0
623210,791,40.03,0,1.77,0
847667,2028,16.44,0.15,0.39,0
1439504,565,37.78,0.74,4.42,0
1081095,7759,6.1,0,2.67,0
1037593,8589,30.23,0,1.46,0
392446,2022,31.92,0,0.69,0
145842,71925,13.6,0,0.25,0
463399,4841,49.13,0,2.75,0
520366,1062,32.55,0,3.67,0
49467,8636,10.3,0.12,0.83,0
494171,12807,20.53,0.02,0.23,0
958273,1173,51.68,0,1.19,0
70063,1339,10.58,0,3.29,0
1104523,217,35.79,0,12.44,0
627845,128,46.09,0,0,0
1055217,1785,16.36,0,6.5,0
1357957,154,8.2,0,20.78,0
833543,229,6.38,0,17.9,0
1276160,608,16.44,0,4.93,0
16176,300,45.45,0,1,0
1291601,284,53.87,0,0,0
371119,1214,12.88,0,8.57,0
152825,16265,14.35,0.07,0.32,0.01
1240608,3855,19.34,0,7.47,0
1033476,2400,28.01,0,3.17,0.13
486173,1180,18.24,0,0.59,0
1121491,1671,25.12,0,0.9,0.06
1304675,10672,10.02,0,3.35,0
897869,26780,5.58,0,1.42,0
1241178,137,24.77,0,20.44,0
1461928,1890,23.17,0,0.21,0
26985,100,34,0,0,0
877429,2341,5.2,0,7.13,0
438479,5345,28.55,0,1.76,0.06
1149158,13219,30.38,0,0.89,0
1063776,647,46.12,0,0.46,0
376996,4866,21.92,0,1.75,0
777440,320,48.42,0,1.25,0
918284,1519,15.06,0,10.4,0
1452520,3816,19.43,0,2.36,0
884941,104521,20.8,0,1.34,0
1192258,14558,16.91,0,5.65,0
1469670,7874,10.78,0,4.38,0.19
1453719,659,18.57,0,0.3,0
1539312,131,33.59,0,0,0
763964,295,13.07,0,4.07,0
1205974,2466,33.48,0.16,1.42,0
1126604,2727,42.33,0,0.81,0
297064,19074,12.14,0,0.68,0.01
250163,422,32.46,0,0.71,0
1207827,4218,20.68,0.02,0.85,0
432973,200,11.4,0,3.5,0
1316626,10450,17.98,0,8.26,0
1196867,605,65.82,0,2.81,0
391089,506,54.37,0,0.4,0
1074402,1165,9.94,0.18,4.12,0
110475,689,11.86,0,0.87,0
460835,9288,27.85,0,2.67,0.02
789133,2075,37.89,0,0.67,0
489498,6565,28.13,0,4.16,0
922596,451,40.23,0,4.66,0
1288318,6298,11.75,0,2,0
240806,1178,29.16,0,0.42,0
1206378,15309,34.75,0,0.57,0.01
404873,8808,12.1,0.05,3.49,0
1023607,1156,32.58,0,0.69,0
920420,4703,7.45,0,1.57,0.02
286559,11223,12.8,0,1.26,0
133531,9058,18.89,0,2.33,0
1395473,145,31.94,0,0.69,0
1257191,3797,28.81,0,2,0
825257,6192,28.83,0,3.75,0
1206574,3565,23.59,0,0.73,0
1411147,14070,12.42,0,0.92,0
930051,135,34.59,0,1.48,0
107906,619,44.73,0,0.32,0
955290,212,65.09,0,0,0
1268814,1976,23.62,0,2.07,0
954466,3573,26.29,0.12,3.25,0
1192504,132,25.38,0,1.52,0
627549,617,25.65,0,0.81,0
483188,1360,35.62,0,1.32,0
688301,11771,0.7,0,2.43,0
1103859,2780,16.23,0,0.9,0
880629,112,64.29,0,0,0
530030,59384,18.32,0,0.16,0
1416921,578,18.64,0,3.46,0
345138,35988,15.35,0,4.45,0
1366882,3360,5.62,0,0.45,0
631678,3465,16.96,0,2.14,0.03
99602,11595,22.17,0.1,3.43,0
320804,387,26.95,0,4.13,0
1325027,37556,9.35,0,1.75,0.01
766047,5919,46.67,0,0.56,0.03
549615,9215,17.06,0.09,1.75,0
59116,202,13.98,0,7.92,0
126731,5331,17.85,0,1.52,0
996824,411,50.37,0,0.49,0.49
1467001,765,4.03,0,2.75,0
954004,765,18.55,0,2.75,0
1050442,41171,5.86,0,3.32,0.01
588142,893,9.68,0,6.27,0
849515,952,23.88,0,3.68,0
1357973,245,21.16,0,1.63,0
839580,3291,11.3,0,1.28,0
826827,24058,13.55,0,2.4,0
390751,15374,25.82,0,0.41,0
386287,489,28.6,0,0.61,0
1482822,10944,24.26,0,0.26,0.01
155211,3663,36.26,0,1.15,0.03
656100,396,50.89,0,0.76,0
773846,1078,19.98,0,4.36,0
791424,113,27.68,0,0.88,0
33646,224,61.61,0,0,0
936550,23094,16.47,0,1.04,0
1078360,255,40.39,0,0,0
9973,112,38.53,0,2.68,0
517315,662,38.15,0,0.6,0
340031,5552,26.96,0,1.21,0.02
1050427,582,42.44,0,0,0
1464916,166,16.06,0,17.47,0
285975,1980,13.5,0,0.51,0
776771,332,23.91,0,3.01,0
609477,3123,29.29,0,0.19,0
299294,1546,19.73,0,4.27,0.14
913158,597,44.93,0,0.84,0
1165245,2630,9.49,0,1.06,0
1298449,20212,6.79,0,3.04,0.03
1252868,28858,27.79,0,0.69,0.01
162230,1288,13.4,0,0.31,0
1236725,132,21.21,0,0,0
870460,353,29.87,0,12.75,0
1488660,179,27.53,0,0.56,0
79595,9005,17.41,0,2.91,0
539453,251,17.77,0,3.59,0
395012,10271,14.68,0,1.19,0.01
143715,245,14.81,0,0.82,0
1192716,1297,61.27,0,1.85,0
901751,996,44.02,0,1,0
810172,500,26.26,0,1,0
139249,6248,14.86,0,5.97,0.02
659863,5702,20.43,0,1.7,0
538996,896,12.76,0,8.15,0
851407,17857,23.5,0,3.68,0
851355,1500,22.78,0,0.2,0
1402902,604,23.95,0,1.82,0
114710,154,42.47,0,5.19,0
864807,122,17.86,0,8.2,0
924681,262,35.02,0,1.91,0
352906,340,37.61,0,1.47,0
1263539,159616,12.43,0.1,1.51,0
380584,1174,2.16,0,1.28,0
1263909,195,38.1,0,3.08,0
1226187,16724,15.58,0,1.52,0.01
947317,2429,36.07,0,1.28,0
1506186,29868,10.97,0,1.43,0
1201680,5885,31.47,0,0.75,0
22401,1300,24.53,0,6.54,0
1347727,282,32.27,0,0,0
801643,358,53.65,0,0.56,0
603222,4651,35.81,0,4.84,0
1458979,10392,15.56,0,7.11,0.16
380822,25205,5.94,0,0.73,0
610388,2023,34.05,0.16,6.23,0.05
889831,101,31,0,0.99,0
1045834,65693,6.75,0,1.05,0.01
134246,2366,31.27,0,0.8,0
174801,301,36.79,1.07,6.98,0
1029780,3180,29.6,0,0.35,0
677485,122,43.44,0,0,0
719527,282,35.82,0,0,0
1086853,1243,13.95,0,1.93,0
1299005,5956,36.76,0,15.87,0
614327,2232,33.24,0,2.15,0
1314420,16559,37.24,0.01,3.27,0
1066166,1065,25.55,0,1.5,0
157845,494,35.38,0,1.01,0
1046401,1106,18.31,0,0.27,0
588087,44405,25.77,0,1.32,0
1356032,5244,27.13,0,4.61,0
1506093,2139,64.7,0,0,0
1262473,2214,20.34,0,2.3,0
946227,39850,9.72,0,3.22,0
162861,297,41.41,0,0,0
36367,415,42.09,0,0.96,0
775895,34715,12.75,0,1.45,0
69361,15923,29.35,0,1.28,0.01
7297,1446,43.47,0,1.52,0
67285,12146,14.58,0,0.34,0.02
1444450,448,55.7,0,0.22,0
622403,382,43.54,0,0.79,0
1217360,13144,25.51,1.23,4.37,0.11
540410,296,37.5,0,0,0
641257,717,36.48,0,0.98,0
100588,276,41.09,0,0.36,0
516060,219,29.68,0,0,0
400119,55160,14.79,0,1.21,0
764263,6000,23.39,0,2.37,0
491214,859,55.37,0.23,0.35,0
1292516,4198,7.24,0.1,5.22,0.03
511258,1745,24.69,0,2.75,0
225092,60516,15.53,0,1.3,0
1531048,979,12.59,0,0.2,0
1347531,1146,22.88,0,1.22,0
456519,31287,10.44,0,1.24,0
558390,24965,10.32,0,3.29,0
341612,10499,50.46,0.02,1.43,0
1322257,438,34.72,0.49,6.62,0
725962,26247,9.5,0,1.8,0
40825,209,64.08,0,1.44,0
1203919,900,15.4,0,7.67,0
639496,314,36.86,0,6.69,0
993512,266,30.83,0,0,0
1306318,174,34.3,0,1.15,0
1008653,16144,13.86,0,1.7,0.02
1050094,5606,33.05,0,1.89,0
1190572,2461,34.52,0,0.28,0
1343242,1032,10.58,0,2.03,0
717510,5675,20.14,0,4.53,0
949747,2344,20.64,0.21,0.6,0
1340781,133608,57.2,0,3.45,0
735705,1247,19.74,0,2.49,0
1239769,1038,22.8,0,3.66,0
744525,1349,31.92,0,0.59,0
364552,9201,32.11,0,3.12,0
94984,277,24.55,0,0,0
1098953,3759,37.48,0,0.48,0.21
1052857,1980,23.42,0,8.79,0
711549,1859,36.59,0,0.91,0
1216802,22634,34,0,1.26,0
189786,266,35.27,0,3.01,0
298576,2947,22.36,0.21,3.02,0
720240,900,11.46,0,2.11,0
305658,779,13.4,0,4.24,0
704962,537,68.62,0,1.49,0
769225,9606,18.28,0.12,4.84,0
380670,150,40.28,0,4,0
1133260,27845,9.69,0,0.44,0
53124,9776,30.73,0,0.44,0
1374716,3300,15.03,0,2.85,0.06
852874,515,12.42,0,10.87,0
398558,1237,45.53,0,4.12,0
1371135,3412,14.94,0.1,9.94,0
56435,7785,29.41,0,1.01,0
108551,3889,11.52,0,0.67,0
226437,348,40.23,0,1.44,0
351803,21547,14.25,0.14,1.14,0
611499,60100,1.91,0,0.1,0.03
1414882,4641,22.1,0,1.44,0
1176946,1012,7.46,0,1.98,0
847004,880,19.98,0,1.59,0
1097005,78147,10.79,0.25,2.93,0.01
1201665,121,39.25,0,11.57,0
292716,7883,16.36,0,0.51,0
1021418,57101,28.69,0,4.06,0
92814,386,70.39,0,0.26,0
1290786,683,12.36,0,11.13,0
621467,2719,18.96,0.3,0.88,0
679914,12171,9.34,0,0.78,0.02
1529198,2191,23.4,0,0.91,0
222530,5301,17.3,0,2.09,0
1495288,580,9.77,0,10,0
69923,1138,19.65,0,0.26,0
1518929,724,49.86,0,1.1,0
601002,681,11.76,0,1.32,0
1216596,659,41.4,0.48,4.7,0
1190262,138,7.46,0,2.9,0
1034882,855,10.65,0,2.22,0
682036,899,0,0,0,0
1446990,105,41.9,0,0,0
1237154,720,22.3,0.7,0.97,0
838735,888,19.52,0,1.91,0
63848,7024,6.84,0,2.33,0
1337347,2013,15.93,0.05,2.38,0
1546933,172,54.71,0,1.16,0
1294467,2137,25.34,0,0.47,0.05
1496029,2714,16,0,1.88,0.04
738852,1111,8.36,0,3.06,0.09
1096534,1048,11.97,0,3.53,0
75395,1127,45.79,0,0.98,0
511344,190,37.23,0,1.05,0
1492976,465,31.45,0,0.86,0
323151,399,24.17,0.76,1.5,0
1373868,14806,15.17,0,5.23,0.02
633493,4843,39.31,0,4.6,0
805990,6430,20.73,0.05,4.87,0
706841,3251,22.79,0,1.75,0
1044406,154,48.68,0,1.3,0
445449,9626,21,0,3.44,0
736825,32670,5.29,0,1.71,0.02
508508,19047,18.86,0,6.2,0.01
763180,2482,11.77,0,0.36,0
436933,732,16.97,0,2.6,0
882136,1500,24.41,0,4.67,0
863,14290,12.9,0,2.27,0
47818,208,31.21,0,16.83,0
41822,6313,26.16,0,4.88,0
194104,281,22.46,0,1.78,0
883695,3105,18.88,0,0.9,0.03
391942,508,31.69,0,4.33,0.21
1536019,12001,17.15,0,1.63,0.03
817495,15368,7.77,0,1.17,0
1386907,1221,28.22,0,0.16,0
363266,9647,13.95,0,1.59,0.01
324472,126624,9.92,0.17,0.43,0
147991,2000,35.67,0,0.9,0
117429,9103,29.27,0.07,1.24,0
434340,917,29.43,0,14.39,0
655233,170,14.97,0,1.76,0
984185,244,24.07,0,1.23,0
926173,1367,19.67,0,2.56,0
1404198,486,45.53,0,1.03,0.42
141923,115,47.75,0,3.48,0
437313,2048,33.17,0,0.34,0
